id,premise,conclusion,label,prover9
1085,"∀x ∃y (ListedIn(x, yelpRecommendation) → NegativeReview(y) ∧ ¬Receive(x, y))
∀x ∀y (HaveRating(x, y) ∧ GreaterThan(y, 4) → ListedIn(x, yelpRecommendation))
∃x ∃y (¬Provide(x, takeOutService) → NegativeReview(y) ∧ Receive(x, y))
∀x ∀y (PopularAmong(x, localResidents) → HaveRating(x, y) ∧ GreaterThan(y, 4))
∀x (HaveRating(hamdenPlazaSubway, x) ∧ GreaterThan(x, 4) ⊕ PopularAmong(hamdenPlazaSubway, localResidents))","∃x (Provide(hamdenPlazaSubway, takeOutService) ∨ (NegativeReview(x) ∧ ¬Receive(hamdenPlazaSubway, x)))",True,True
1086,"∀x ∃y (ListedIn(x, yelpRecommendation) → NegativeReview(y) ∧ ¬Receive(x, y))
∀x ∀y (HaveRating(x, y) ∧ GreaterThan(y, 4) → ListedIn(x, yelpRecommendation))
∃x ∃y (¬Provide(x, takeOutService) → NegativeReview(y) ∧ Receive(x, y))
∀x ∀y (PopularAmong(x, localResidents) → HaveRating(x, y) ∧ GreaterThan(y, 4))
∀x (HaveRating(hamdenPlazaSubway, x) ∧ GreaterThan(x, 4) ⊕ PopularAmong(hamdenPlazaSubway, localResidents))","¬Provide(hamdenPlazaSubway, takeOutService)",Uncertain,False
1088,"∀x (Book(x) → Contains(x, knowledge))
∀x ∀y (ReadBook(x, y) → Gains(x, knowledge))
∀x (Gains(x, knowledge) → Smarter(x))
ReadBook(harry, walden) ∧ Book(walden)","Gains(harry, knowledge)",True,True
1089,"∀x (Book(x) → Contains(x, knowledge))
∀x ∀y (ReadBook(x, y) → Gains(x, knowledge))
∀x (Gains(x, knowledge) → Smarter(x))
ReadBook(harry, walden) ∧ Book(walden)",Smarter(harry),True,True
1090,"∀x (Book(x) → Contains(x, knowledge))
∀x ∀y (ReadBook(x, y) → Gains(x, knowledge))
∀x (Gains(x, knowledge) → Smarter(x))
ReadBook(harry, walden) ∧ Book(walden)",∀x (Smarter(x) → GainKnowledge(x)),Uncertain,False
1092,"∀x (NaturalLanguageProcessingTask(x) → LanguageGenerationTask(x) ⊕ LanguageUnderstandingTask(x))
∀x (NaturalLanguageProcessingTasks(x) ∧ OutputSequence(x, text) → LanguageGenerationTask(x))
NaturalLanguageProcessingTask(machineTranslation)
OutputSequence(machineTranslation, text)",LanguageUnderstandingTask(machineTranslation),False,False
1093,"∃x (ManagedBuilding(x) ∧ AllowPet(x))
∀x ∀y (ManagedBuilding(x) ∧ RentApartmentIn(y, x) → DepositRequired(y))
∀x ∀y ∀z (SecurityDeposit(x) ∧ ManagedBuilding(z) ∧ MonthlyRentAt(y, z) → (MoreThan(x, y) ⊕ Equal(x, y))
Cat(fluffy) ∧ BelongTo(fluffy, tom)
∀x (Cat(x) → Pet(x))
ManagedBuilding(oliveGarden)
MonthlyRentAt(uSD2000, oliveGarden)
MoreThan(uSD2000, uSD1500)
∀x ∀y (ManagedBuilding(x) ∧ AllowedToMoveInWith(tom, x, fluffy) ∧ SecurityDeposit(y) ∧ ¬MoreThan(y, uSD1500) → RentApartmentIn(tom, x))
∀x ∀y ∀z (ManagedBuilding(x) ∧ AllowPet(x) ∧ Pet(z) → AllowedToMoveInWith(y, x, z))","RentApartmentIn(tom, oliveGarden)",False,False
1094,"∃x (ManagedBuilding(x) ∧ AllowPet(x))
∀x ∀y (ManagedBuilding(x) ∧ RentApartmentIn(y, x) → DepositRequired(y))
∀x ∀y ∀z (SecurityDeposit(x) ∧ ManagedBuilding(z) ∧ MonthlyRentAt(y, z) → (MoreThan(x, y) ⊕ Equal(x, y))
Cat(fluffy) ∧ BelongTo(fluffy, tom)
∀x (Cat(x) → Pet(x))
ManagedBuilding(oliveGarden)
MonthlyRentAt(uSD2000, oliveGarden)
MoreThan(uSD2000, uSD1500)
∀x ∀y (ManagedBuilding(x) ∧ AllowedToMoveInWith(tom, x, fluffy) ∧ SecurityDeposit(y) ∧ ¬MoreThan(y, uSD1500) → RentApartmentIn(tom, x))
∀x ∀y ∀z (ManagedBuilding(x) ∧ AllowPet(x) ∧ Pet(z) → AllowedToMoveInWith(y, x, z))","AllowedToMoveInWith(tom, oliveGarden, fluffy)",Uncertain,False
1096,"∀x (BusinessOrganization(x) → LegalEntity(x))
∀x (Company(x) → BusinessOrganization(x))
∀x (PrivateCompany(x) → Company(x))
∀x (LegalEntity(x) → CreatedUnderLaw(x))
∀x (LegalEntity(x) → LegalObligation(x))
CreatedUnderLaw(harvardWeeklyBookClub) → ¬PrivateCompany(harvardWeeklyBookClub)",LegalObligation(harvardWeeklyBookClub),Uncertain,False
1097,"∀x (BusinessOrganization(x) → LegalEntity(x))
∀x (Company(x) → BusinessOrganization(x))
∀x (PrivateCompany(x) → Company(x))
∀x (LegalEntity(x) → CreatedUnderLaw(x))
∀x (LegalEntity(x) → LegalObligation(x))
CreatedUnderLaw(harvardWeeklyBookClub) → ¬PrivateCompany(harvardWeeklyBookClub)",LegalObligation(harvardWeeklyBookClub) ∧ PrivateCompany(harvardWeeklyBookClub),False,False
1098,"∀x (BusinessOrganization(x) → LegalEntity(x))
∀x (Company(x) → BusinessOrganization(x))
∀x (PrivateCompany(x) → Company(x))
∀x (LegalEntity(x) → CreatedUnderLaw(x))
∀x (LegalEntity(x) → LegalObligation(x))
CreatedUnderLaw(harvardWeeklyBookClub) → ¬PrivateCompany(harvardWeeklyBookClub)",PrivateCompany(harvardWeeklyBookClub) → LegalObligation(harvardWeeklyBookClub) ⊕ CreatedUnderLaw(harvardWeeklyBookClub),True,True
1099,"∀x (Animal(x) → Invertebrate(x) ⊕ Vertebrate(x))
∀x (Animal(x) ∧ With(x, backbone) → ReproduceBy(x, maleandfemaleMating))
∀x (Animal(x) ∧ Vertebrate(x) → With(x, backbone))
∀x (Bee(x) → ¬ReproduceBy(x, maleandfemaleMating))
∀x (QueenBee(x) → Bee(x))
Bee(harry)",QueenBee(harry),Uncertain,False
1101,"∀x (Animal(x) → Invertebrate(x) ⊕ Vertebrate(x))
∀x (Animal(x) ∧ With(x, backbone) → ReproduceBy(x, maleandfemaleMating))
∀x (Animal(x) ∧ Vertebrate(x) → With(x, backbone))
∀x (Bee(x) → ¬ReproduceBy(x, maleandfemaleMating))
∀x (QueenBee(x) → Bee(x))
Bee(harry)","¬(Invertebrate(harry) ⊕ With(harry, backbone)) → ¬Invertebrate(harry) ∧ ¬QueenBee(harry)",False,False
1102,"∀x (BornIn(x, multipleBirth) → SpendTimePlayingWith(x, sibling))
∀x (∃y (Sibling(x, y) ∧ BornTogether(y)) → BornIn(x, multipleBirth))
∀x (ComplainAboutOften(x, annoyingSiblings) → ∃y (Sibling(x, y) ∧ BornTogether(y)))
∀x (LiveAt(x, home) → ¬LiveWith(x, strangers))
∀x (SpendTimeplayingWith(x, sibling) → LiveAt(x, home))
¬(BornIn(luke, multipleBirth) ⊕ LiveWith(luke, strangers))","SpendTime(luke, playingWith, siblings)",Uncertain,False
1103,"∀x (BornIn(x, multipleBirth) → SpendTimePlayingWith(x, sibling))
∀x (∃y (Sibling(x, y) ∧ BornTogether(y)) → BornIn(x, multipleBirth))
∀x (ComplainAboutOften(x, annoyingSiblings) → ∃y (Sibling(x, y) ∧ BornTogether(y)))
∀x (LiveAt(x, home) → ¬LiveWith(x, strangers))
∀x (SpendTimeplayingWith(x, sibling) → LiveAt(x, home))
¬(BornIn(luke, multipleBirth) ⊕ LiveWith(luke, strangers))","ComplainAboutOften(luke, annoyingSiblings)",False,False
1107,"Cost(gRE, 205) ∧ Cheaper(205, 300)
∀x (ApplicantOf(x, gre) ∧ Prove(x, economicHardship) → ProvideTo(ets, financialAid, x))
∀x (LivingIn(x, singleParentFamily) ∨ AvailableTo(fewResources, x) → Prove(x, economicHardship))
LivingIn(tom, singleParentFamily)
OutOfWork(tomsDad) ∧ AvailableTo(fewResources, tom)
ApplicantOf(tom, gre)","¬(∃x ∃y (Applicant(x, gRE) ∧ ProvidesFinancialAidTo(y, x)))",False,False
1108,"∀x (Spill(x, aLotOfFood, clothing) → ¬NotablyTidy(x))
∀x (ClumsyFoodie(x) ∧ GoOutFrequentlyToFindToTry(x, newFoodRestaurant) → SpillOn(x, aLotOfFood, clothing))
∀x (Cleanly(x) → NotablyTidy(x))
∀x (Value(x, order) ∧ Value(x, spotlessness) → Cleanly(x))
∀x ((∃y (FamilyOf(y, x) ∧ Prioritize(y, order) ∧ Prioritize(y, spotlessness)) → Value(x, order) ∧ Value(x, spotlessness)) 
¬(Spill(peter, aLotOfFood, clothing) ⊕ Cleanly(peter))",NotablyTidy(peter),Uncertain,False
1109,"∀x (Spill(x, aLotOfFood, clothing) → ¬NotablyTidy(x))
∀x (ClumsyFoodie(x) ∧ GoOutFrequentlyToFindToTry(x, newFoodRestaurant) → SpillOn(x, aLotOfFood, clothing))
∀x (Cleanly(x) → NotablyTidy(x))
∀x (Value(x, order) ∧ Value(x, spotlessness) → Cleanly(x))
∀x ((∃y (FamilyOf(y, x) ∧ Prioritize(y, order) ∧ Prioritize(y, spotlessness)) → Value(x, order) ∧ Value(x, spotlessness)) 
¬(Spill(peter, aLotOfFood, clothing) ⊕ Cleanly(peter))","ClumsyFoodie(peter) ∨ (∃y (FamilyOf(y, peter) ∧ Prioritize(y, order) ∧ Prioritize(y, spotlessness)))",False,False
1111,"∀x (FirTree(x) → Evergreen(x))
∃x ∃y (ObjectOfWorship(x) ∧ ObjectOfWorship(y) ∧ FirTree(x) ∧ FirTree(y) ∧ ¬(x=y))",∃x ∃y (Evergreen(x) ∧ Evergreen(y) ∧ ¬ObjectOfWorship(x) ∧ ¬ObjectOfWorship(y) ∧ ¬(x=y)),Uncertain,False
1112,"MountainRange(thePicurisMountains) ∧ (In(thePicurisMountains, newMexico) ⊕ In(thePicurisMountains, texas))
Visited(juanDeOnate, thePicurisMountains)
In(hardingPegmatiteMine, thePicurisMountains) ∧ Mine(hardingPegmatiteMine) ∧ Donated(hardingPegmatiteMine)
∀x ∀y (Mine(x) ∧ Donated(x) ∧ In(x, y) ∧ MountainRange(y) → ¬In(y, texas))","∃x (Visited(juanDeOnate, x) ∧ MountainRange(x) ∧ In(x, newMexico))",True,True
1113,"MountainRange(thePicurisMountains) ∧ (In(thePicurisMountains, newMexico) ⊕ In(thePicurisMountains, texas))
Visited(juanDeOnate, thePicurisMountains)
In(hardingPegmatiteMine, thePicurisMountains) ∧ Mine(hardingPegmatiteMine) ∧ Donated(hardingPegmatiteMine)
∀x ∀y (Mine(x) ∧ Donated(x) ∧ In(x, y) ∧ MountainRange(y) → ¬In(y, texas))","∃x (Visited(juanDeOnate, x) ∧ MountainRange(x) ∧ In(x, texas))",Uncertain,False
1114,"MountainRange(thePicurisMountains) ∧ (In(thePicurisMountains, newMexico) ⊕ In(thePicurisMountains, texas))
Visited(juanDeOnate, thePicurisMountains)
In(hardingPegmatiteMine, thePicurisMountains) ∧ Mine(hardingPegmatiteMine) ∧ Donated(hardingPegmatiteMine)
∀x ∀y (Mine(x) ∧ Donated(x) ∧ In(x, y) ∧ MountainRange(y) → ¬In(y, texas))","∀x (In(hardingPegmatiteMine, x) → ¬(MountainRange(x) ∧ In(x, newMexico)))",False,False
1115,"∀x ∀y (Man(x) ∧ Man(y) ∧ Taller(x, y) → CanBlock(x, y))
∀x (Man(x) ∧ SameClass(x, michael) ∧ ¬(x=michael) → Taller(michael, x))
∀x ∀y ∀z ((Taller(x, y) ∧ Taller(y, z)) → Taller(x, z))
Man(peter) ∧ Taller(peter, michael)
∀x (¬JumpWhenShooting(x) → CanBlock(michael, x))
¬CanBlock(michael, windy)
∀x (JumpWhenShooting(x) → GreatShooter(x))","∃x (Man(x) ∧ SameClass(x, michael) ∧ ¬Taller(peter, x))",False,False
1116,"∀x ∀y (Man(x) ∧ Man(y) ∧ Taller(x, y) → CanBlock(x, y))
∀x (Man(x) ∧ SameClass(x, michael) ∧ ¬(x=michael) → Taller(michael, x))
∀x ∀y ∀z ((Taller(x, y) ∧ Taller(y, z)) → Taller(x, z))
Man(peter) ∧ Taller(peter, michael)
∀x (¬JumpWhenShooting(x) → CanBlock(michael, x))
¬CanBlock(michael, windy)
∀x (JumpWhenShooting(x) → GreatShooter(x))",GreatShooter(windy),True,True
1117,"∀x ∀y (Man(x) ∧ Man(y) ∧ Taller(x, y) → CanBlock(x, y))
∀x (Man(x) ∧ SameClass(x, michael) ∧ ¬(x=michael) → Taller(michael, x))
∀x ∀y ∀z ((Taller(x, y) ∧ Taller(y, z)) → Taller(x, z))
Man(peter) ∧ Taller(peter, michael)
∀x (¬JumpWhenShooting(x) → CanBlock(michael, x))
¬CanBlock(michael, windy)
∀x (JumpWhenShooting(x) → GreatShooter(x))","CanBlock(peter, windy)",Uncertain,False
1118,"Cove(barutinCove) ∧ NamedAfter(barutinCove, barutinSettlement) ∧ LocatedIn(barutinSettlement, bulgaria)
LocatedIn(barutinCove, snowIsland)
LocatedIn(snowIsland, southShetlandIslands) ∧ LocatedIn(greenwichIsland, southShetlandIslands) ∧ LocatedIn(deceptionIsland, southShetlandIslands)
LocatedIn(southShetlandIslands, antarctica)
∀x ∀y ∀z ((LocatedIn(x, y) ∧ LocatedIn(y, z)) → LocatedIn(x, z))","∀x (LocatedIn(x, antarctica) → NamedAfter(barutinCove, x))",Uncertain,False
1120,"Cove(barutinCove) ∧ NamedAfter(barutinCove, barutinSettlement) ∧ LocatedIn(barutinSettlement, bulgaria)
LocatedIn(barutinCove, snowIsland)
LocatedIn(snowIsland, southShetlandIslands) ∧ LocatedIn(greenwichIsland, southShetlandIslands) ∧ LocatedIn(deceptionIsland, southShetlandIslands)
LocatedIn(southShetlandIslands, antarctica)
∀x ∀y ∀z ((LocatedIn(x, y) ∧ LocatedIn(y, z)) → LocatedIn(x, z))","¬LocatedIn(barutinCove, antarctica)",False,False
1121,"∃x (Affection(x) ∧ Love(x))
∃x (Love(x) ∧ Positive(x))",∃x (Affection(x) ∧ Positive(x)),Uncertain,False
1122,"∀x (∃y ∃z (Passenger(y) ∧ Passenger(z) ∧ Transport(x, y) ∧ Transport(x, y) ∧ ¬(y=z)) → ¬OneSeater(x))
∀x (TeslaModel3(x) → (∃y ∃z (Passenger(y) ∧ Passenger(z) ∧ Transport(x, y) ∧ Transport(x, y) ∧ ¬(y=z)))
∀x (SingleSeat(x) ∧ ElectricCar(x) → OneSeater(x))
∀x (SoloEV(x) ∧ Car(x) → SingleSeat(x) ∧ ElectricCar(x))
¬TeslaModel3(johnsCar) → ¬(TeslaModel3(johnsCar) ∨ (SingleSeat(x) ∧ ElectricCar(johnsCar)))",TeslaModel3(johnsCar),Uncertain,False
1123,"∀x (∃y ∃z (Passenger(y) ∧ Passenger(z) ∧ Transport(x, y) ∧ Transport(x, y) ∧ ¬(y=z)) → ¬OneSeater(x))
∀x (TeslaModel3(x) → (∃y ∃z (Passenger(y) ∧ Passenger(z) ∧ Transport(x, y) ∧ Transport(x, y) ∧ ¬(y=z)))
∀x (SingleSeat(x) ∧ ElectricCar(x) → OneSeater(x))
∀x (SoloEV(x) ∧ Car(x) → SingleSeat(x) ∧ ElectricCar(x))
¬TeslaModel3(johnsCar) → ¬(TeslaModel3(johnsCar) ∨ (SingleSeat(x) ∧ ElectricCar(johnsCar)))",SoloEV(johnsCar) ∧ Car(johnsCar),False,False
1124,"∀x (∃y ∃z (Passenger(y) ∧ Passenger(z) ∧ Transport(x, y) ∧ Transport(x, y) ∧ ¬(y=z)) → ¬OneSeater(x))
∀x (TeslaModel3(x) → (∃y ∃z (Passenger(y) ∧ Passenger(z) ∧ Transport(x, y) ∧ Transport(x, y) ∧ ¬(y=z)))
∀x (SingleSeat(x) ∧ ElectricCar(x) → OneSeater(x))
∀x (SoloEV(x) ∧ Car(x) → SingleSeat(x) ∧ ElectricCar(x))
¬TeslaModel3(johnsCar) → ¬(TeslaModel3(johnsCar) ∨ (SingleSeat(x) ∧ ElectricCar(johnsCar)))",¬(SoloEV(johnsCar) ∧ Car(johnsCar)),True,True
1125,"∀x (PetersPet(x) ∧ Mammal(x) → Animal(x))
∀x (Monkey(x) → Mammal(x))
∀x (PetersPet(x) → Monkey(x) ⊕  Bird(x))
∀x (Bird(x) → CanFly(x))
∀x (PetersPet(x) ∧ Animal(x) → Breathe(x))
∀x (PetersPet(x) ∧ CanFly(x) → ∃y ∃z (¬(y=z) ∧ Wing(y) ∧ Wing(z) ∧ Have(x, y) ∧ Have(x, z)))
PeterSPet(rock)
CanFly(rock) ∨ Bird(rock) ∨ ¬Breathe(rock)",Monkey(rock),Uncertain,False
1127,"∀x (PetersPet(x) ∧ Mammal(x) → Animal(x))
∀x (Monkey(x) → Mammal(x))
∀x (PetersPet(x) → Monkey(x) ⊕  Bird(x))
∀x (Bird(x) → CanFly(x))
∀x (PetersPet(x) ∧ Animal(x) → Breathe(x))
∀x (PetersPet(x) ∧ CanFly(x) → ∃y ∃z (¬(y=z) ∧ Wing(y) ∧ Wing(z) ∧ Have(x, y) ∧ Have(x, z)))
PeterSPet(rock)
CanFly(rock) ∨ Bird(rock) ∨ ¬Breathe(rock)","¬(∃y ∃z (¬(y=z) ∧ Wing(y) ∧ Wing(z) ∧ Have(rock, y) ∧ Have(rock, z)))",False,False
1128,"∀x (Make(x, weddingPlan) → Engaged(x))
∀x (∃y ∃z (¬(y=x) ∧ ¬(z=x) ∧ ¬(y=z) ∧ InviteToComeTo(x, y, wedding) ∧ InviteToComeTo(x, z, wedding)) → Make(x, weddingPlan))
∀x (Have(x, wellAttendedWedding) → ∃y ∃z (¬(y=x) ∧ ¬(z=x) ∧ ¬(y=z) ∧ InviteToComeTo(x, y, wedding) ∧ InviteToComeTo(x, z, wedding)))
∃x (Have(x, wellAttendedWedding) ∧ Have(x, largerFamily))
Engaged(john) → ¬(∃y ∃z (¬(y=x) ∧ ¬(z=x) ∧ ¬(y=z) ∧ InviteToComeTo(john, y, wedding) ∧ Invite(john, z, comeTo, wedding))) ∧ Make(john, weddingPlan)
Have(john, largerFamily) → Have(john, wellAttendedWedding) ⊕ ∃y ∃z (¬(y=x) ∧ ¬(z=x) ∧ ¬(y=z) ∧ Invite(x, y, comeTo, wedding) ∧ InviteToComeTo(x, z, wedding))","Have(john, largeFamily)",False,False
1130,"∀x (Make(x, weddingPlan) → Engaged(x))
∀x (∃y ∃z (¬(y=x) ∧ ¬(z=x) ∧ ¬(y=z) ∧ InviteToComeTo(x, y, wedding) ∧ InviteToComeTo(x, z, wedding)) → Make(x, weddingPlan))
∀x (Have(x, wellAttendedWedding) → ∃y ∃z (¬(y=x) ∧ ¬(z=x) ∧ ¬(y=z) ∧ InviteToComeTo(x, y, wedding) ∧ InviteToComeTo(x, z, wedding)))
∃x (Have(x, wellAttendedWedding) ∧ Have(x, largerFamily))
Engaged(john) → ¬(∃y ∃z (¬(y=x) ∧ ¬(z=x) ∧ ¬(y=z) ∧ InviteToComeTo(john, y, wedding) ∧ Invite(john, z, comeTo, wedding))) ∧ Make(john, weddingPlan)
Have(john, largerFamily) → Have(john, wellAttendedWedding) ⊕ ∃y ∃z (¬(y=x) ∧ ¬(z=x) ∧ ¬(y=z) ∧ Invite(x, y, comeTo, wedding) ∧ InviteToComeTo(x, z, wedding))",Engaged(john),Uncertain,False
1132,"∃x ∃y (Mammal(x) ∧ Mammal(y) ∧ (¬(x=y)) ∧ Have(x, teeth) ∧ Have(y, teeth))
¬Have(platypus, teeth)
Mammal(platypus)
Have(humans, teeth)","Mammal(platypus) ∧ (¬Have(platypus, teeth))",True,True
1133,"∃x ∃y (Mammal(x) ∧ Mammal(y) ∧ (¬(x=y)) ∧ Have(x, teeth) ∧ Have(y, teeth))
¬Have(platypus, teeth)
Mammal(platypus)
Have(humans, teeth)",Reptile(platypus),Uncertain,False
1134,"∃x ∃y (Mammal(x) ∧ Mammal(y) ∧ (¬(x=y)) ∧ Have(x, teeth) ∧ Have(y, teeth))
¬Have(platypus, teeth)
Mammal(platypus)
Have(humans, teeth)",Mammal(humans),Uncertain,False
1135,"∀x (Plunger(x) → Suck(x))
∀x (Vacuum(x) → Suck(x))
∀x (Vampire(x) → Suck(x))
Vacuum(space)
HouseholdAppliance(duster) ∧ ¬Suck(duster)",Suck(space),True,True
1136,"∀x (Plunger(x) → Suck(x))
∀x (Vacuum(x) → Suck(x))
∀x (Vampire(x) → Suck(x))
Vacuum(space)
HouseholdAppliance(duster) ∧ ¬Suck(duster)",Vampire(space),Uncertain,False
1137,"∀x (Plunger(x) → Suck(x))
∀x (Vacuum(x) → Suck(x))
∀x (Vampire(x) → Suck(x))
Vacuum(space)
HouseholdAppliance(duster) ∧ ¬Suck(duster)",∀x (HouseHoldApp(x) → Suck(x)),False,False
1139,"∀x (MachineLearningAlgorithm(x) → SupervisedLearningAlgorithm(x) ∨ UnsupervisedLearningAlgorithm(x) ∨ ReinforcementLearningAlgorithm(x))
∀x (UnsupervisedLearningAlgorithm(x) → ¬Require(x, labeledData))
∀x (TrainedWith(stateOfTheArtTextSummarizationModel, x) → MachineLearningAlgorithm(x))
∀x (ReinforcementLearningAlgorithm(x) → ¬TrainedWith(stateOfTheArtTextSummarizationModel, x))
∀x ((MachineLearningAlgorithm(x) ∧ TrainedWith(stateOfTheArtTextSummarizationModel, x)) → Require(x, labeledData))","∃x (UnsupervisedLearningAlgorithm(x) ∧ TrainedWith(stateOfTheArtTextSummarizationModel, x))",False,False
1140,"∀x (Film(x) ∧ Rated(x, adultsOnly) → CanWatchWithout(children, x, guidanceFromParents))
∀x (Film(x) ∧ Contain(x, excessiveEroticContent) ∧ Contain(x, excessiveViolentContent) → ¬CanWatchWithout(children, x, guidanceFromParents))
∀x (Film(x) ∧ Rated(x, generalAudience) → AppropriateFor(x, peopleOfAllAges))
∀x (Film(x) ∧ FamilyFriendly(x) ∧ Animated(x) → Rated(x, generalAudience))
∀x (Film(x) ∧ InfrozenSeries(x) → FamilyFriendly(x) ∧ Animated(x))
Film(hachiAdogsTale)
(FamilyFriendly(hachiAdogsTale) ∧ Animated(hachiAdogsTale)) ⊕ Rated(hachiAdogsTale, adultsOnly)","Rated(x, generalAudience)",Uncertain,False
1141,"∀x (Film(x) ∧ Rated(x, adultsOnly) → CanWatchWithout(children, x, guidanceFromParents))
∀x (Film(x) ∧ Contain(x, excessiveEroticContent) ∧ Contain(x, excessiveViolentContent) → ¬CanWatchWithout(children, x, guidanceFromParents))
∀x (Film(x) ∧ Rated(x, generalAudience) → AppropriateFor(x, peopleOfAllAges))
∀x (Film(x) ∧ FamilyFriendly(x) ∧ Animated(x) → Rated(x, generalAudience))
∀x (Film(x) ∧ InfrozenSeries(x) → FamilyFriendly(x) ∧ Animated(x))
Film(hachiAdogsTale)
(FamilyFriendly(hachiAdogsTale) ∧ Animated(hachiAdogsTale)) ⊕ Rated(hachiAdogsTale, adultsOnly)","(Contain(x, excessiveEroticContent) ∧ Contain(x, excessiveViolentContent)) ∨ InfrozenSeries(excessiveViolentContent)",False,False
1143,"∀x (BreedingBack(x) → (ArtificialSelection(x) ∧ DeliberateSelectiveBreedingOfDomesticAnimals(x)))
∃x ∃y (HeckCattle(x) ∧ BreedingBack(x) ∧ Auroch(y) ∧ Resemble(x, y))
∀x (HeckCattle(x) → Animal(x))
∀x (Auroch(x) → Animal(x))
∃x ∃y (Animal(x) ∧ Animal(y) ∧ (¬(x=y)) ∧ BreedingBack(x) ∧ BreedingBack(y) ∧ (∃w(Dead(w) ∧ Resemble(x, w)) ∧ (¬(w=z)) ∧ (∃z(Dead(z) ∧ Resemble(y, z))))",∃x ∃y(HeckCattle(x) ∧ ArtificialSelection(x) ∧ (¬(x=y)) ∧ HeckCattle(y) ∧ ArtificialSelection(y)),True,True
1147,"∀x (CanRegisterToVoteIn(x, unitedStates) → CanParticipateIn(x, 2024UnitedStatesElection))
∀x (Have(x, unitedStatesCitizenship) → CanRegisterToVoteIn(x, unitedStates))
∀x (Have(x, unitedStatesCitizenship) ∨ Have(x, taiwaneseCitizenship))
∀x (Russian(x) ∧ FederationOfficial(x) → ¬Have(x, taiwaneseCitizenship))
¬Have(vladimir, taiwaneseCitizenship) ∧ ¬ManagerAt(vladimir, gazprom)
(Russian(ekaterina) ∧ FederationOfficial(ekaterina)) ∨ CanRegisterToVoteIn(ekaterina, unitedStates)","CanParticipateIn(ekaterina, 2024UnitedStatesElection) ∨ ManagerAt(ekaterina, gazprom)",True,True
1148,"∀x (CanRegisterToVoteIn(x, unitedStates) → CanParticipateIn(x, 2024UnitedStatesElection))
∀x (Have(x, unitedStatesCitizenship) → CanRegisterToVoteIn(x, unitedStates))
∀x (Have(x, unitedStatesCitizenship) ∨ Have(x, taiwaneseCitizenship))
∀x (Russian(x) ∧ FederationOfficial(x) → ¬Have(x, taiwaneseCitizenship))
¬Have(vladimir, taiwaneseCitizenship) ∧ ¬ManagerAt(vladimir, gazprom)
(Russian(ekaterina) ∧ FederationOfficial(ekaterina)) ∨ CanRegisterToVoteIn(ekaterina, unitedStates)","CanParticipateIn(ekaterina, 2024UnitedStatesElection) ⊕ ManagerAt(vladimir, gazprom)",True,True
1150,"PublishingHouse(newVesselPress) ∧ SpecializesInTranslatingIntoEnglish(newVesselPress, foreignLiterature)
∀x ((Book(x) ∧ PublishedBy(x, newVesselPress)) → In(x, english))
Book(neapolitanChronicles) ∧ PublishedBy(neapolitanChronicles, newVesselPress)
TranslatedFrom(neapolitanChronicles, italian)
Book(palaceOfFlies) ∧ PublishedBy(palaceOfFlies, newVesselPress)","Book(neapolitanChronicles) ∧ In(neapolitanChronicles, english)",True,True
1151,"PublishingHouse(newVesselPress) ∧ SpecializesInTranslatingIntoEnglish(newVesselPress, foreignLiterature)
∀x ((Book(x) ∧ PublishedBy(x, newVesselPress)) → In(x, english))
Book(neapolitanChronicles) ∧ PublishedBy(neapolitanChronicles, newVesselPress)
TranslatedFrom(neapolitanChronicles, italian)
Book(palaceOfFlies) ∧ PublishedBy(palaceOfFlies, newVesselPress)","PublishedBy(harryPotter, newVesselPress)",Uncertain,False
1152,"PublishingHouse(newVesselPress) ∧ SpecializesInTranslatingIntoEnglish(newVesselPress, foreignLiterature)
∀x ((Book(x) ∧ PublishedBy(x, newVesselPress)) → In(x, english))
Book(neapolitanChronicles) ∧ PublishedBy(neapolitanChronicles, newVesselPress)
TranslatedFrom(neapolitanChronicles, italian)
Book(palaceOfFlies) ∧ PublishedBy(palaceOfFlies, newVesselPress)","TranslatedFrom(palaceOfFlies, italian)",Uncertain,False
